"Plot Title: hobo25"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10647214, SEN S/N: 10647214)","Coupler Attached (LGR S/N: 10647214)","Coupler Detached (LGR S/N: 10647214)","Host Connected (LGR S/N: 10647214)","Stopped (LGR S/N: 10647214)","End Of File (LGR S/N: 10647214)"
8898,02/06/19 11:50:00 AM,4.102,,,,,
8899,02/06/19 12:00:00 PM,3.998,,,,,
8900,02/06/19 12:10:00 PM,4.102,,,,,
8901,02/06/19 12:20:00 PM,3.998,,,,,
8902,02/06/19 12:30:00 PM,3.998,,,,,
8903,02/06/19 12:40:00 PM,3.998,,,,,
8904,02/06/19 12:50:00 PM,3.998,,,,,
8905,02/06/19 01:00:00 PM,4.102,,,,,
8906,02/06/19 01:10:00 PM,4.102,,,,,
8907,02/06/19 01:20:00 PM,4.102,,,,,
8908,02/06/19 01:30:00 PM,4.102,,,,,
8909,02/06/19 01:40:00 PM,4.102,,,,,
8910,02/06/19 01:50:00 PM,4.102,,,,,
8911,02/06/19 02:00:00 PM,4.102,,,,,
8912,02/06/19 02:10:00 PM,4.102,,,,,
8913,02/06/19 02:20:00 PM,4.102,,,,,
8914,02/06/19 02:30:00 PM,4.102,,,,,
8915,02/06/19 02:40:00 PM,4.102,,,,,
8916,02/06/19 02:50:00 PM,4.102,,,,,
8917,02/06/19 03:00:00 PM,4.102,,,,,
8918,02/06/19 03:10:00 PM,4.102,,,,,
8919,02/06/19 03:20:00 PM,4.102,,,,,
8920,02/06/19 03:30:00 PM,4.102,,,,,
8921,02/06/19 03:40:00 PM,4.102,,,,,
8922,02/06/19 03:50:00 PM,4.102,,,,,
8923,02/06/19 04:00:00 PM,4.102,,,,,
8924,02/06/19 04:10:00 PM,4.102,,,,,
8925,02/06/19 04:20:00 PM,4.102,,,,,
8926,02/06/19 04:30:00 PM,4.102,,,,,
8927,02/06/19 04:40:00 PM,4.102,,,,,
8928,02/06/19 04:50:00 PM,4.102,,,,,
8929,02/06/19 05:00:00 PM,4.102,,,,,
8930,02/06/19 05:10:00 PM,4.102,,,,,
8931,02/06/19 05:20:00 PM,4.102,,,,,
8932,02/06/19 05:30:00 PM,4.102,,,,,
8933,02/06/19 05:40:00 PM,4.102,,,,,
8934,02/06/19 05:50:00 PM,4.102,,,,,
8935,02/06/19 06:00:00 PM,4.102,,,,,
8936,02/06/19 06:10:00 PM,4.102,,,,,
8937,02/06/19 06:20:00 PM,4.102,,,,,
8938,02/06/19 06:30:00 PM,4.102,,,,,
8939,02/06/19 06:40:00 PM,4.102,,,,,
8940,02/06/19 06:50:00 PM,4.207,,,,,
8941,02/06/19 07:00:00 PM,4.102,,,,,
8942,02/06/19 07:10:00 PM,4.102,,,,,
8943,02/06/19 07:20:00 PM,4.102,,,,,
8944,02/06/19 07:30:00 PM,4.102,,,,,
8945,02/06/19 07:40:00 PM,4.102,,,,,
8946,02/06/19 07:50:00 PM,4.102,,,,,
8947,02/06/19 08:00:00 PM,4.102,,,,,
8948,02/06/19 08:10:00 PM,4.102,,,,,
8949,02/06/19 08:20:00 PM,4.102,,,,,
8950,02/06/19 08:30:00 PM,4.102,,,,,
8951,02/06/19 08:40:00 PM,4.102,,,,,
8952,02/06/19 08:50:00 PM,4.102,,,,,
8953,02/06/19 09:00:00 PM,4.102,,,,,
8954,02/06/19 09:10:00 PM,4.102,,,,,
8955,02/06/19 09:20:00 PM,4.102,,,,,
8956,02/06/19 09:30:00 PM,4.102,,,,,
8957,02/06/19 09:40:00 PM,4.102,,,,,
8958,02/06/19 09:50:00 PM,4.102,,,,,
8959,02/06/19 10:00:00 PM,4.102,,,,,
8960,02/06/19 10:10:00 PM,4.102,,,,,
8961,02/06/19 10:20:00 PM,4.102,,,,,
8962,02/06/19 10:30:00 PM,4.102,,,,,
8963,02/06/19 10:40:00 PM,4.102,,,,,
8964,02/06/19 10:50:00 PM,4.102,,,,,
8965,02/06/19 11:00:00 PM,4.102,,,,,
8966,02/06/19 11:10:00 PM,4.102,,,,,
8967,02/06/19 11:20:00 PM,4.102,,,,,
8968,02/06/19 11:30:00 PM,4.102,,,,,
8969,02/06/19 11:40:00 PM,4.102,,,,,
8970,02/06/19 11:50:00 PM,4.102,,,,,
8971,02/07/19 12:00:00 AM,4.102,,,,,
8972,02/07/19 12:10:00 AM,4.102,,,,,
8973,02/07/19 12:20:00 AM,4.102,,,,,
8974,02/07/19 12:30:00 AM,4.102,,,,,
8975,02/07/19 12:40:00 AM,4.102,,,,,
8976,02/07/19 12:50:00 AM,4.102,,,,,
8977,02/07/19 01:00:00 AM,4.102,,,,,
8978,02/07/19 01:10:00 AM,4.102,,,,,
8979,02/07/19 01:20:00 AM,4.102,,,,,
8980,02/07/19 01:30:00 AM,4.102,,,,,
8981,02/07/19 01:40:00 AM,4.102,,,,,
8982,02/07/19 01:50:00 AM,4.102,,,,,
8983,02/07/19 02:00:00 AM,4.102,,,,,
8984,02/07/19 02:10:00 AM,4.102,,,,,
8985,02/07/19 02:20:00 AM,4.102,,,,,
8986,02/07/19 02:30:00 AM,4.102,,,,,
8987,02/07/19 02:40:00 AM,4.102,,,,,
8988,02/07/19 02:50:00 AM,4.207,,,,,
8989,02/07/19 03:00:00 AM,4.207,,,,,
8990,02/07/19 03:10:00 AM,4.207,,,,,
8991,02/07/19 03:20:00 AM,4.207,,,,,
8992,02/07/19 03:30:00 AM,4.207,,,,,
8993,02/07/19 03:40:00 AM,4.207,,,,,
8994,02/07/19 03:50:00 AM,4.207,,,,,
8995,02/07/19 04:00:00 AM,4.207,,,,,
8996,02/07/19 04:10:00 AM,4.207,,,,,
8997,02/07/19 04:20:00 AM,4.207,,,,,
8998,02/07/19 04:30:00 AM,4.207,,,,,
8999,02/07/19 04:40:00 AM,4.207,,,,,
9000,02/07/19 04:50:00 AM,4.311,,,,,
9001,02/07/19 05:00:00 AM,4.311,,,,,
9002,02/07/19 05:10:00 AM,4.311,,,,,
9003,02/07/19 05:20:00 AM,4.311,,,,,
9004,02/07/19 05:30:00 AM,4.311,,,,,
9005,02/07/19 05:40:00 AM,4.311,,,,,
9006,02/07/19 05:50:00 AM,4.311,,,,,
9007,02/07/19 06:00:00 AM,4.311,,,,,
9008,02/07/19 06:10:00 AM,4.311,,,,,
9009,02/07/19 06:20:00 AM,4.311,,,,,
9010,02/07/19 06:30:00 AM,4.311,,,,,
9011,02/07/19 06:40:00 AM,4.311,,,,,
9012,02/07/19 06:50:00 AM,4.311,,,,,
9013,02/07/19 07:00:00 AM,4.207,,,,,
9014,02/07/19 07:10:00 AM,4.311,,,,,
9015,02/07/19 07:20:00 AM,4.207,,,,,
9016,02/07/19 07:30:00 AM,4.207,,,,,
9017,02/07/19 07:40:00 AM,4.207,,,,,
9018,02/07/19 07:50:00 AM,4.207,,,,,
9019,02/07/19 08:00:00 AM,4.207,,,,,
9020,02/07/19 08:10:00 AM,4.311,,,,,
9021,02/07/19 08:20:00 AM,4.311,,,,,
9022,02/07/19 08:30:00 AM,4.311,,,,,
9023,02/07/19 08:40:00 AM,4.311,,,,,
9024,02/07/19 08:50:00 AM,4.311,,,,,
9025,02/07/19 09:00:00 AM,4.311,,,,,
9026,02/07/19 09:10:00 AM,4.311,,,,,
9027,02/07/19 09:20:00 AM,4.311,,,,,
9028,02/07/19 09:30:00 AM,4.311,,,,,
9029,02/07/19 09:40:00 AM,4.311,,,,,
9030,02/07/19 09:50:00 AM,4.311,,,,,
9031,02/07/19 10:00:00 AM,4.311,,,,,
9032,02/07/19 10:10:00 AM,4.311,,,,,
9033,02/07/19 10:20:00 AM,4.311,,,,,
9034,02/07/19 10:30:00 AM,4.311,,,,,
9035,02/07/19 10:40:00 AM,4.415,,,,,
9036,02/07/19 10:50:00 AM,4.415,,,,,
9037,02/07/19 11:00:00 AM,4.415,,,,,
9038,02/07/19 11:10:00 AM,4.415,,,,,
9039,02/07/19 11:20:00 AM,4.415,,,,,
9040,02/07/19 11:30:00 AM,4.415,,,,,
9041,02/07/19 11:40:00 AM,4.415,,,,,
9042,02/07/19 11:50:00 AM,4.415,,,,,
9043,02/07/19 12:00:00 PM,4.415,,,,,
9044,02/07/19 12:10:00 PM,4.415,,,,,
9045,02/07/19 12:20:00 PM,4.415,,,,,
9046,02/07/19 12:30:00 PM,4.415,,,,,
9047,02/07/19 12:40:00 PM,4.415,,,,,
9048,02/07/19 12:50:00 PM,4.415,,,,,
9049,02/07/19 01:00:00 PM,4.415,,,,,
9050,02/07/19 01:10:00 PM,4.415,,,,,
9051,02/07/19 01:20:00 PM,4.415,,,,,
9052,02/07/19 01:30:00 PM,4.415,,,,,
9053,02/07/19 01:40:00 PM,4.311,,,,,
9054,02/07/19 01:50:00 PM,4.415,,,,,
9055,02/07/19 02:00:00 PM,4.311,,,,,
9056,02/07/19 02:10:00 PM,4.311,,,,,
9057,02/07/19 02:20:00 PM,4.415,,,,,
9058,02/07/19 02:30:00 PM,4.311,,,,,
9059,02/07/19 02:40:00 PM,4.311,,,,,
9060,02/07/19 02:50:00 PM,4.415,,,,,
9061,02/07/19 03:00:00 PM,4.415,,,,,
9062,02/07/19 03:10:00 PM,4.415,,,,,
9063,02/07/19 03:20:00 PM,4.311,,,,,
9064,02/07/19 03:30:00 PM,4.311,,,,,
9065,02/07/19 03:40:00 PM,4.311,,,,,
9066,02/07/19 03:50:00 PM,4.311,,,,,
9067,02/07/19 04:00:00 PM,4.415,,,,,
9068,02/07/19 04:10:00 PM,4.311,,,,,
9069,02/07/19 04:20:00 PM,4.311,,,,,
9070,02/07/19 04:30:00 PM,4.311,,,,,
9071,02/07/19 04:40:00 PM,4.311,,,,,
9072,02/07/19 04:50:00 PM,4.311,,,,,
9073,02/07/19 05:00:00 PM,4.311,,,,,
9074,02/07/19 05:10:00 PM,4.311,,,,,
9075,02/07/19 05:20:00 PM,4.311,,,,,
9076,02/07/19 05:30:00 PM,4.311,,,,,
9077,02/07/19 05:40:00 PM,4.311,,,,,
9078,02/07/19 05:50:00 PM,4.415,,,,,
9079,02/07/19 06:00:00 PM,4.415,,,,,
9080,02/07/19 06:10:00 PM,4.415,,,,,
9081,02/07/19 06:20:00 PM,4.415,,,,,
9082,02/07/19 06:30:00 PM,4.415,,,,,
9083,02/07/19 06:40:00 PM,4.415,,,,,
9084,02/07/19 06:50:00 PM,4.415,,,,,
9085,02/07/19 07:00:00 PM,4.415,,,,,
9086,02/07/19 07:10:00 PM,4.415,,,,,
9087,02/07/19 07:20:00 PM,4.415,,,,,
9088,02/07/19 07:30:00 PM,4.311,,,,,
9089,02/07/19 07:40:00 PM,4.311,,,,,
9090,02/07/19 07:50:00 PM,4.311,,,,,
9091,02/07/19 08:00:00 PM,4.311,,,,,
9092,02/07/19 08:10:00 PM,4.415,,,,,
9093,02/07/19 08:20:00 PM,4.311,,,,,
9094,02/07/19 08:30:00 PM,4.311,,,,,
9095,02/07/19 08:40:00 PM,4.311,,,,,
9096,02/07/19 08:50:00 PM,4.311,,,,,
9097,02/07/19 09:00:00 PM,4.311,,,,,
9098,02/07/19 09:10:00 PM,4.311,,,,,
9099,02/07/19 09:20:00 PM,4.311,,,,,
9100,02/07/19 09:30:00 PM,4.311,,,,,
9101,02/07/19 09:40:00 PM,4.311,,,,,
9102,02/07/19 09:50:00 PM,4.311,,,,,
9103,02/07/19 10:00:00 PM,4.311,,,,,
9104,02/07/19 10:10:00 PM,4.311,,,,,
9105,02/07/19 10:20:00 PM,4.311,,,,,
9106,02/07/19 10:30:00 PM,4.311,,,,,
9107,02/07/19 10:40:00 PM,4.311,,,,,
9108,02/07/19 10:50:00 PM,4.311,,,,,
9109,02/07/19 11:00:00 PM,4.311,,,,,
9110,02/07/19 11:10:00 PM,4.311,,,,,
9111,02/07/19 11:20:00 PM,4.311,,,,,
9112,02/07/19 11:30:00 PM,4.311,,,,,
9113,02/07/19 11:40:00 PM,4.311,,,,,
9114,02/07/19 11:50:00 PM,4.311,,,,,
9115,02/08/19 12:00:00 AM,4.311,,,,,
9116,02/08/19 12:10:00 AM,4.311,,,,,
9117,02/08/19 12:20:00 AM,4.311,,,,,
9118,02/08/19 12:30:00 AM,4.311,,,,,
9119,02/08/19 12:40:00 AM,4.207,,,,,
9120,02/08/19 12:50:00 AM,4.311,,,,,
9121,02/08/19 01:00:00 AM,4.207,,,,,
9122,02/08/19 01:10:00 AM,4.207,,,,,
9123,02/08/19 01:20:00 AM,4.207,,,,,
9124,02/08/19 01:30:00 AM,4.207,,,,,
9125,02/08/19 01:40:00 AM,4.207,,,,,
9126,02/08/19 01:50:00 AM,4.207,,,,,
9127,02/08/19 02:00:00 AM,4.207,,,,,
9128,02/08/19 02:10:00 AM,4.207,,,,,
9129,02/08/19 02:20:00 AM,4.207,,,,,
9130,02/08/19 02:30:00 AM,4.207,,,,,
9131,02/08/19 02:40:00 AM,4.207,,,,,
9132,02/08/19 02:50:00 AM,4.207,,,,,
9133,02/08/19 03:00:00 AM,4.207,,,,,
9134,02/08/19 03:10:00 AM,4.207,,,,,
9135,02/08/19 03:20:00 AM,4.207,,,,,
9136,02/08/19 03:30:00 AM,4.207,,,,,
9137,02/08/19 03:40:00 AM,4.207,,,,,
9138,02/08/19 03:50:00 AM,4.311,,,,,
9139,02/08/19 04:00:00 AM,4.415,,,,,
9140,02/08/19 04:10:00 AM,4.415,,,,,
9141,02/08/19 04:20:00 AM,4.415,,,,,
9142,02/08/19 04:30:00 AM,4.415,,,,,
9143,02/08/19 04:40:00 AM,4.415,,,,,
9144,02/08/19 04:50:00 AM,4.415,,,,,
9145,02/08/19 05:00:00 AM,4.519,,,,,
9146,02/08/19 05:10:00 AM,4.519,,,,,
9147,02/08/19 05:20:00 AM,4.519,,,,,
9148,02/08/19 05:30:00 AM,4.415,,,,,
9149,02/08/19 05:40:00 AM,4.415,,,,,
9150,02/08/19 05:50:00 AM,4.519,,,,,
9151,02/08/19 06:00:00 AM,4.519,,,,,
9152,02/08/19 06:10:00 AM,4.519,,,,,
9153,02/08/19 06:20:00 AM,4.519,,,,,
9154,02/08/19 06:30:00 AM,4.623,,,,,
9155,02/08/19 06:40:00 AM,4.623,,,,,
9156,02/08/19 06:50:00 AM,4.623,,,,,
9157,02/08/19 07:00:00 AM,4.623,,,,,
9158,02/08/19 07:10:00 AM,4.623,,,,,
9159,02/08/19 07:20:00 AM,4.623,,,,,
9160,02/08/19 07:30:00 AM,4.727,,,,,
9161,02/08/19 07:40:00 AM,4.727,,,,,
9162,02/08/19 07:50:00 AM,4.727,,,,,
9163,02/08/19 08:00:00 AM,4.727,,,,,
9164,02/08/19 08:10:00 AM,4.727,,,,,
9165,02/08/19 08:20:00 AM,4.727,,,,,
9166,02/08/19 08:30:00 AM,4.831,,,,,
9167,02/08/19 08:40:00 AM,4.831,,,,,
9168,02/08/19 08:50:00 AM,4.831,,,,,
9169,02/08/19 09:00:00 AM,4.831,,,,,
9170,02/08/19 09:10:00 AM,4.831,,,,,
9171,02/08/19 09:20:00 AM,4.831,,,,,
9172,02/08/19 09:30:00 AM,4.934,,,,,
9173,02/08/19 09:40:00 AM,4.934,,,,,
9174,02/08/19 09:50:00 AM,4.934,,,,,
9175,02/08/19 10:00:00 AM,4.934,,,,,
9176,02/08/19 10:10:00 AM,4.934,,,,,
9177,02/08/19 10:20:00 AM,4.934,,,,,
9178,02/08/19 10:30:00 AM,4.934,,,,,
9179,02/08/19 10:40:00 AM,4.934,,,,,
9180,02/08/19 10:50:00 AM,5.037,,,,,
9181,02/08/19 11:00:00 AM,4.934,,,,,
9182,02/08/19 11:10:00 AM,4.934,,,,,
9183,02/08/19 11:20:00 AM,5.037,,,,,
9184,02/08/19 11:30:00 AM,5.037,,,,,
9185,02/08/19 11:40:00 AM,5.141,,,,,
9186,02/08/19 11:50:00 AM,5.141,,,,,
9187,02/08/19 12:00:00 PM,5.037,,,,,
9188,02/08/19 12:10:00 PM,5.037,,,,,
9189,02/08/19 12:20:00 PM,5.037,,,,,
9190,02/08/19 12:30:00 PM,5.037,,,,,
9191,02/08/19 12:40:00 PM,5.037,,,,,
9192,02/08/19 12:50:00 PM,5.141,,,,,
9193,02/08/19 01:00:00 PM,5.141,,,,,
9194,02/08/19 01:10:00 PM,5.141,,,,,
9195,02/08/19 01:20:00 PM,5.141,,,,,
9196,02/08/19 01:30:00 PM,5.141,,,,,
9197,02/08/19 01:40:00 PM,5.141,,,,,
9198,02/08/19 01:50:00 PM,5.141,,,,,
9199,02/08/19 02:00:00 PM,5.244,,,,,
9200,02/08/19 02:10:00 PM,5.244,,,,,
9201,02/08/19 02:20:00 PM,5.244,,,,,
9202,02/08/19 02:30:00 PM,5.244,,,,,
9203,02/08/19 02:40:00 PM,5.244,,,,,
9204,02/08/19 02:50:00 PM,5.244,,,,,
9205,02/08/19 03:00:00 PM,5.244,,,,,
9206,02/08/19 03:10:00 PM,5.244,,,,,
9207,02/08/19 03:20:00 PM,5.244,,,,,
9208,02/08/19 03:30:00 PM,5.244,,,,,
9209,02/08/19 03:40:00 PM,5.141,,,,,
9210,02/08/19 03:50:00 PM,5.141,,,,,
9211,02/08/19 04:00:00 PM,5.141,,,,,
9212,02/08/19 04:10:00 PM,5.141,,,,,
9213,02/08/19 04:20:00 PM,5.141,,,,,
9214,02/08/19 04:30:00 PM,5.141,,,,,
9215,02/08/19 04:40:00 PM,5.244,,,,,
9216,02/08/19 04:50:00 PM,5.141,,,,,
9217,02/08/19 05:00:00 PM,5.141,,,,,
9218,02/08/19 05:10:00 PM,5.141,,,,,
9219,02/08/19 05:20:00 PM,5.141,,,,,
9220,02/08/19 05:30:00 PM,5.141,,,,,
9221,02/08/19 05:40:00 PM,5.141,,,,,
9222,02/08/19 05:50:00 PM,5.141,,,,,
9223,02/08/19 06:00:00 PM,5.141,,,,,
9224,02/08/19 06:10:00 PM,5.141,,,,,
9225,02/08/19 06:20:00 PM,5.141,,,,,
9226,02/08/19 06:30:00 PM,5.141,,,,,
9227,02/08/19 06:40:00 PM,5.141,,,,,
9228,02/08/19 06:50:00 PM,5.141,,,,,
9229,02/08/19 07:00:00 PM,5.141,,,,,
9230,02/08/19 07:10:00 PM,5.141,,,,,
9231,02/08/19 07:20:00 PM,5.141,,,,,
9232,02/08/19 07:30:00 PM,5.037,,,,,
9233,02/08/19 07:40:00 PM,5.141,,,,,
9234,02/08/19 07:50:00 PM,5.037,,,,,
9235,02/08/19 08:00:00 PM,5.037,,,,,
9236,02/08/19 08:10:00 PM,5.037,,,,,
9237,02/08/19 08:20:00 PM,5.037,,,,,
9238,02/08/19 08:30:00 PM,5.037,,,,,
9239,02/08/19 08:40:00 PM,5.037,,,,,
9240,02/08/19 08:50:00 PM,5.037,,,,,
9241,02/08/19 09:00:00 PM,5.037,,,,,
9242,02/08/19 09:10:00 PM,5.037,,,,,
9243,02/08/19 09:20:00 PM,5.037,,,,,
9244,02/08/19 09:30:00 PM,5.037,,,,,
9245,02/08/19 09:40:00 PM,5.037,,,,,
9246,02/08/19 09:50:00 PM,4.934,,,,,
9247,02/08/19 10:00:00 PM,4.934,,,,,
9248,02/08/19 10:10:00 PM,4.934,,,,,
9249,02/08/19 10:20:00 PM,4.934,,,,,
9250,02/08/19 10:30:00 PM,4.934,,,,,
9251,02/08/19 10:40:00 PM,4.934,,,,,
9252,02/08/19 10:50:00 PM,4.934,,,,,
9253,02/08/19 11:00:00 PM,4.831,,,,,
9254,02/08/19 11:10:00 PM,4.831,,,,,
9255,02/08/19 11:20:00 PM,4.934,,,,,
9256,02/08/19 11:30:00 PM,4.831,,,,,
9257,02/08/19 11:40:00 PM,4.831,,,,,
9258,02/08/19 11:50:00 PM,4.831,,,,,
9259,02/09/19 12:00:00 AM,4.831,,,,,
9260,02/09/19 12:10:00 AM,4.831,,,,,
9261,02/09/19 12:20:00 AM,4.831,,,,,
9262,02/09/19 12:30:00 AM,4.831,,,,,
9263,02/09/19 12:40:00 AM,4.831,,,,,
9264,02/09/19 12:50:00 AM,4.831,,,,,
9265,02/09/19 01:00:00 AM,4.831,,,,,
9266,02/09/19 01:10:00 AM,4.831,,,,,
9267,02/09/19 01:20:00 AM,4.727,,,,,
9268,02/09/19 01:30:00 AM,4.831,,,,,
9269,02/09/19 01:40:00 AM,4.727,,,,,
9270,02/09/19 01:50:00 AM,4.727,,,,,
9271,02/09/19 02:00:00 AM,4.727,,,,,
9272,02/09/19 02:10:00 AM,4.727,,,,,
9273,02/09/19 02:20:00 AM,4.727,,,,,
9274,02/09/19 02:30:00 AM,4.727,,,,,
9275,02/09/19 02:40:00 AM,4.727,,,,,
9276,02/09/19 02:50:00 AM,4.727,,,,,
9277,02/09/19 03:00:00 AM,4.727,,,,,
9278,02/09/19 03:10:00 AM,4.727,,,,,
9279,02/09/19 03:20:00 AM,4.727,,,,,
9280,02/09/19 03:30:00 AM,4.727,,,,,
9281,02/09/19 03:40:00 AM,4.727,,,,,
9282,02/09/19 03:50:00 AM,4.727,,,,,
9283,02/09/19 04:00:00 AM,4.727,,,,,
9284,02/09/19 04:10:00 AM,4.727,,,,,
9285,02/09/19 04:20:00 AM,4.727,,,,,
9286,02/09/19 04:30:00 AM,4.727,,,,,
9287,02/09/19 04:40:00 AM,4.623,,,,,
9288,02/09/19 04:50:00 AM,4.623,,,,,
9289,02/09/19 05:00:00 AM,4.623,,,,,
9290,02/09/19 05:10:00 AM,4.623,,,,,
9291,02/09/19 05:20:00 AM,4.623,,,,,
9292,02/09/19 05:30:00 AM,4.623,,,,,
9293,02/09/19 05:40:00 AM,4.623,,,,,
9294,02/09/19 05:50:00 AM,4.623,,,,,
9295,02/09/19 06:00:00 AM,4.623,,,,,
9296,02/09/19 06:10:00 AM,4.623,,,,,
9297,02/09/19 06:20:00 AM,4.623,,,,,
9298,02/09/19 06:30:00 AM,4.623,,,,,
9299,02/09/19 06:40:00 AM,4.623,,,,,
9300,02/09/19 06:50:00 AM,4.519,,,,,
9301,02/09/19 07:00:00 AM,4.519,,,,,
9302,02/09/19 07:10:00 AM,4.519,,,,,
9303,02/09/19 07:20:00 AM,4.519,,,,,
9304,02/09/19 07:30:00 AM,4.519,,,,,
9305,02/09/19 07:40:00 AM,4.519,,,,,
9306,02/09/19 07:50:00 AM,4.519,,,,,
9307,02/09/19 08:00:00 AM,4.519,,,,,
9308,02/09/19 08:10:00 AM,4.519,,,,,
9309,02/09/19 08:20:00 AM,4.519,,,,,
9310,02/09/19 08:30:00 AM,4.519,,,,,
9311,02/09/19 08:40:00 AM,4.519,,,,,
9312,02/09/19 08:50:00 AM,4.519,,,,,
9313,02/09/19 09:00:00 AM,4.519,,,,,
9314,02/09/19 09:10:00 AM,4.519,,,,,
9315,02/09/19 09:20:00 AM,4.519,,,,,
9316,02/09/19 09:30:00 AM,4.519,,,,,
9317,02/09/19 09:40:00 AM,4.519,,,,,
9318,02/09/19 09:50:00 AM,4.519,,,,,
9319,02/09/19 10:00:00 AM,4.519,,,,,
9320,02/09/19 10:10:00 AM,4.519,,,,,
9321,02/09/19 10:20:00 AM,4.519,,,,,
9322,02/09/19 10:30:00 AM,4.519,,,,,
9323,02/09/19 10:40:00 AM,4.519,,,,,
9324,02/09/19 10:50:00 AM,4.519,,,,,
9325,02/09/19 11:00:00 AM,4.519,,,,,
9326,02/09/19 11:10:00 AM,4.519,,,,,
9327,02/09/19 11:20:00 AM,4.519,,,,,
9328,02/09/19 11:30:00 AM,4.519,,,,,
9329,02/09/19 11:40:00 AM,4.519,,,,,
9330,02/09/19 11:50:00 AM,4.519,,,,,
9331,02/09/19 12:00:00 PM,4.519,,,,,
9332,02/09/19 12:10:00 PM,4.519,,,,,
9333,02/09/19 12:20:00 PM,4.519,,,,,
9334,02/09/19 12:30:00 PM,4.519,,,,,
9335,02/09/19 12:40:00 PM,4.519,,,,,
9336,02/09/19 12:50:00 PM,4.519,,,,,
9337,02/09/19 01:00:00 PM,4.519,,,,,
9338,02/09/19 01:10:00 PM,4.519,,,,,
9339,02/09/19 01:20:00 PM,4.519,,,,,
9340,02/09/19 01:30:00 PM,4.519,,,,,
9341,02/09/19 01:40:00 PM,4.519,,,,,
9342,02/09/19 01:50:00 PM,4.623,,,,,
9343,02/09/19 02:00:00 PM,4.623,,,,,
9344,02/09/19 02:10:00 PM,4.623,,,,,
9345,02/09/19 02:20:00 PM,4.623,,,,,
9346,02/09/19 02:30:00 PM,4.623,,,,,
9347,02/09/19 02:40:00 PM,4.623,,,,,
9348,02/09/19 02:50:00 PM,4.623,,,,,
9349,02/09/19 03:00:00 PM,4.623,,,,,
9350,02/09/19 03:10:00 PM,4.623,,,,,
9351,02/09/19 03:20:00 PM,4.623,,,,,
9352,02/09/19 03:30:00 PM,4.623,,,,,
9353,02/09/19 03:40:00 PM,4.727,,,,,
9354,02/09/19 03:50:00 PM,4.623,,,,,
9355,02/09/19 04:00:00 PM,4.623,,,,,
9356,02/09/19 04:10:00 PM,4.727,,,,,
9357,02/09/19 04:20:00 PM,4.623,,,,,
9358,02/09/19 04:30:00 PM,4.727,,,,,
9359,02/09/19 04:40:00 PM,4.727,,,,,
9360,02/09/19 04:50:00 PM,4.727,,,,,
9361,02/09/19 05:00:00 PM,4.623,,,,,
9362,02/09/19 05:10:00 PM,4.727,,,,,
9363,02/09/19 05:20:00 PM,4.623,,,,,
9364,02/09/19 05:30:00 PM,4.727,,,,,
9365,02/09/19 05:40:00 PM,4.727,,,,,
9366,02/09/19 05:50:00 PM,4.727,,,,,
9367,02/09/19 06:00:00 PM,4.727,,,,,
9368,02/09/19 06:10:00 PM,4.623,,,,,
9369,02/09/19 06:20:00 PM,4.727,,,,,
9370,02/09/19 06:30:00 PM,4.727,,,,,
9371,02/09/19 06:40:00 PM,4.727,,,,,
9372,02/09/19 06:50:00 PM,4.727,,,,,
9373,02/09/19 07:00:00 PM,4.727,,,,,
9374,02/09/19 07:10:00 PM,4.623,,,,,
9375,02/09/19 07:20:00 PM,4.623,,,,,
9376,02/09/19 07:30:00 PM,4.623,,,,,
9377,02/09/19 07:40:00 PM,4.623,,,,,
9378,02/09/19 07:50:00 PM,4.623,,,,,
9379,02/09/19 08:00:00 PM,4.623,,,,,
9380,02/09/19 08:10:00 PM,4.623,,,,,
9381,02/09/19 08:20:00 PM,4.623,,,,,
9382,02/09/19 08:30:00 PM,4.623,,,,,
9383,02/09/19 08:40:00 PM,4.623,,,,,
9384,02/09/19 08:50:00 PM,4.623,,,,,
9385,02/09/19 09:00:00 PM,4.623,,,,,
9386,02/09/19 09:10:00 PM,4.623,,,,,
9387,02/09/19 09:20:00 PM,4.623,,,,,
9388,02/09/19 09:30:00 PM,4.623,,,,,
9389,02/09/19 09:40:00 PM,4.623,,,,,
9390,02/09/19 09:50:00 PM,4.623,,,,,
9391,02/09/19 10:00:00 PM,4.623,,,,,
9392,02/09/19 10:10:00 PM,4.623,,,,,
9393,02/09/19 10:20:00 PM,4.623,,,,,
9394,02/09/19 10:30:00 PM,4.623,,,,,
9395,02/09/19 10:40:00 PM,4.623,,,,,
9396,02/09/19 10:50:00 PM,4.623,,,,,
9397,02/09/19 11:00:00 PM,4.623,,,,,
9398,02/09/19 11:10:00 PM,4.519,,,,,
9399,02/09/19 11:20:00 PM,4.519,,,,,
9400,02/09/19 11:30:00 PM,4.519,,,,,
9401,02/09/19 11:40:00 PM,4.519,,,,,
9402,02/09/19 11:50:00 PM,4.519,,,,,
9403,02/10/19 12:00:00 AM,4.519,,,,,
9404,02/10/19 12:10:00 AM,4.623,,,,,
9405,02/10/19 12:20:00 AM,4.623,,,,,
9406,02/10/19 12:30:00 AM,4.623,,,,,
9407,02/10/19 12:40:00 AM,4.623,,,,,
9408,02/10/19 12:50:00 AM,4.623,,,,,
9409,02/10/19 01:00:00 AM,4.623,,,,,
