"Plot Title: hobo12"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10523598, SEN S/N: 10523598)","Coupler Attached (LGR S/N: 10523598)","Host Connected (LGR S/N: 10523598)","Coupler Detached (LGR S/N: 10523598)","Stopped (LGR S/N: 10523598)","End Of File (LGR S/N: 10523598)"
2285,12/22/18 01:40:00 PM,4.623,,,,,
2286,12/22/18 01:50:00 PM,4.519,,,,,
2287,12/22/18 02:00:00 PM,4.519,,,,,
2288,12/22/18 02:10:00 PM,4.519,,,,,
2289,12/22/18 02:20:00 PM,4.519,,,,,
2290,12/22/18 02:30:00 PM,4.519,,,,,
2291,12/22/18 02:40:00 PM,4.623,,,,,
2292,12/22/18 02:50:00 PM,4.623,,,,,
2293,12/22/18 03:00:00 PM,4.623,,,,,
2294,12/22/18 03:10:00 PM,4.623,,,,,
2295,12/22/18 03:20:00 PM,4.623,,,,,
2296,12/22/18 03:30:00 PM,4.623,,,,,
2297,12/22/18 03:40:00 PM,4.623,,,,,
2298,12/22/18 03:50:00 PM,4.623,,,,,
2299,12/22/18 04:00:00 PM,4.623,,,,,
2300,12/22/18 04:10:00 PM,4.623,,,,,
2301,12/22/18 04:20:00 PM,4.623,,,,,
2302,12/22/18 04:30:00 PM,4.623,,,,,
2303,12/22/18 04:40:00 PM,4.623,,,,,
2304,12/22/18 04:50:00 PM,4.623,,,,,
2305,12/22/18 05:00:00 PM,4.623,,,,,
2306,12/22/18 05:10:00 PM,4.519,,,,,
2307,12/22/18 05:20:00 PM,4.623,,,,,
2308,12/22/18 05:30:00 PM,4.623,,,,,
2309,12/22/18 05:40:00 PM,4.623,,,,,
2310,12/22/18 05:50:00 PM,4.519,,,,,
2311,12/22/18 06:00:00 PM,4.519,,,,,
2312,12/22/18 06:10:00 PM,4.519,,,,,
2313,12/22/18 06:20:00 PM,4.519,,,,,
2314,12/22/18 06:30:00 PM,4.519,,,,,
2315,12/22/18 06:40:00 PM,4.519,,,,,
2316,12/22/18 06:50:00 PM,4.519,,,,,
2317,12/22/18 07:00:00 PM,4.519,,,,,
2318,12/22/18 07:10:00 PM,4.519,,,,,
2319,12/22/18 07:20:00 PM,4.519,,,,,
2320,12/22/18 07:30:00 PM,4.519,,,,,
2321,12/22/18 07:40:00 PM,4.519,,,,,
2322,12/22/18 07:50:00 PM,4.519,,,,,
2323,12/22/18 08:00:00 PM,4.519,,,,,
2324,12/22/18 08:10:00 PM,4.519,,,,,
2325,12/22/18 08:20:00 PM,4.519,,,,,
2326,12/22/18 08:30:00 PM,4.519,,,,,
2327,12/22/18 08:40:00 PM,4.519,,,,,
2328,12/22/18 08:50:00 PM,4.519,,,,,
2329,12/22/18 09:00:00 PM,4.519,,,,,
2330,12/22/18 09:10:00 PM,4.519,,,,,
2331,12/22/18 09:20:00 PM,4.415,,,,,
2332,12/22/18 09:30:00 PM,4.415,,,,,
2333,12/22/18 09:40:00 PM,4.415,,,,,
2334,12/22/18 09:50:00 PM,4.415,,,,,
2335,12/22/18 10:00:00 PM,4.415,,,,,
2336,12/22/18 10:10:00 PM,4.415,,,,,
2337,12/22/18 10:20:00 PM,4.415,,,,,
2338,12/22/18 10:30:00 PM,4.415,,,,,
2339,12/22/18 10:40:00 PM,4.415,,,,,
2340,12/22/18 10:50:00 PM,4.415,,,,,
2341,12/22/18 11:00:00 PM,4.415,,,,,
2342,12/22/18 11:10:00 PM,4.415,,,,,
2343,12/22/18 11:20:00 PM,4.415,,,,,
2344,12/22/18 11:30:00 PM,4.415,,,,,
2345,12/22/18 11:40:00 PM,4.415,,,,,
2346,12/22/18 11:50:00 PM,4.415,,,,,
2347,12/23/18 12:00:00 AM,4.415,,,,,
2348,12/23/18 12:10:00 AM,4.415,,,,,
2349,12/23/18 12:20:00 AM,4.415,,,,,
2350,12/23/18 12:30:00 AM,4.415,,,,,
2351,12/23/18 12:40:00 AM,4.415,,,,,
2352,12/23/18 12:50:00 AM,4.311,,,,,
2353,12/23/18 01:00:00 AM,4.311,,,,,
2354,12/23/18 01:10:00 AM,4.415,,,,,
2355,12/23/18 01:20:00 AM,4.311,,,,,
2356,12/23/18 01:30:00 AM,4.311,,,,,
2357,12/23/18 01:40:00 AM,4.311,,,,,
2358,12/23/18 01:50:00 AM,4.311,,,,,
2359,12/23/18 02:00:00 AM,4.415,,,,,
2360,12/23/18 02:10:00 AM,4.311,,,,,
2361,12/23/18 02:20:00 AM,4.311,,,,,
2362,12/23/18 02:30:00 AM,4.311,,,,,
2363,12/23/18 02:40:00 AM,4.311,,,,,
2364,12/23/18 02:50:00 AM,4.311,,,,,
2365,12/23/18 03:00:00 AM,4.311,,,,,
2366,12/23/18 03:10:00 AM,4.311,,,,,
2367,12/23/18 03:20:00 AM,4.311,,,,,
2368,12/23/18 03:30:00 AM,4.311,,,,,
2369,12/23/18 03:40:00 AM,4.311,,,,,
2370,12/23/18 03:50:00 AM,4.311,,,,,
2371,12/23/18 04:00:00 AM,4.311,,,,,
2372,12/23/18 04:10:00 AM,4.311,,,,,
2373,12/23/18 04:20:00 AM,4.311,,,,,
2374,12/23/18 04:30:00 AM,4.311,,,,,
2375,12/23/18 04:40:00 AM,4.311,,,,,
2376,12/23/18 04:50:00 AM,4.311,,,,,
2377,12/23/18 05:00:00 AM,4.311,,,,,
2378,12/23/18 05:10:00 AM,4.311,,,,,
2379,12/23/18 05:20:00 AM,4.311,,,,,
2380,12/23/18 05:30:00 AM,4.207,,,,,
2381,12/23/18 05:40:00 AM,4.311,,,,,
2382,12/23/18 05:50:00 AM,4.207,,,,,
2383,12/23/18 06:00:00 AM,4.207,,,,,
2384,12/23/18 06:10:00 AM,4.207,,,,,
2385,12/23/18 06:20:00 AM,4.207,,,,,
2386,12/23/18 06:30:00 AM,4.207,,,,,
2387,12/23/18 06:40:00 AM,4.207,,,,,
2388,12/23/18 06:50:00 AM,4.207,,,,,
2389,12/23/18 07:00:00 AM,4.207,,,,,
2390,12/23/18 07:10:00 AM,4.207,,,,,
2391,12/23/18 07:20:00 AM,4.207,,,,,
2392,12/23/18 07:30:00 AM,4.207,,,,,
2393,12/23/18 07:40:00 AM,4.207,,,,,
2394,12/23/18 07:50:00 AM,4.207,,,,,
2395,12/23/18 08:00:00 AM,4.207,,,,,
2396,12/23/18 08:10:00 AM,4.207,,,,,
2397,12/23/18 08:20:00 AM,4.207,,,,,
2398,12/23/18 08:30:00 AM,4.207,,,,,
2399,12/23/18 08:40:00 AM,4.207,,,,,
2400,12/23/18 08:50:00 AM,4.207,,,,,
2401,12/23/18 09:00:00 AM,4.207,,,,,
2402,12/23/18 09:10:00 AM,4.207,,,,,
2403,12/23/18 09:20:00 AM,4.207,,,,,
2404,12/23/18 09:30:00 AM,4.207,,,,,
2405,12/23/18 09:40:00 AM,4.207,,,,,
2406,12/23/18 09:50:00 AM,4.207,,,,,
2407,12/23/18 10:00:00 AM,4.207,,,,,
2408,12/23/18 10:10:00 AM,4.207,,,,,
2409,12/23/18 10:20:00 AM,4.207,,,,,
2410,12/23/18 10:30:00 AM,4.207,,,,,
2411,12/23/18 10:40:00 AM,4.207,,,,,
2412,12/23/18 10:50:00 AM,4.207,,,,,
2413,12/23/18 11:00:00 AM,4.207,,,,,
2414,12/23/18 11:10:00 AM,4.207,,,,,
2415,12/23/18 11:20:00 AM,4.207,,,,,
2416,12/23/18 11:30:00 AM,4.207,,,,,
2417,12/23/18 11:40:00 AM,4.207,,,,,
2418,12/23/18 11:50:00 AM,4.311,,,,,
2419,12/23/18 12:00:00 PM,4.311,,,,,
2420,12/23/18 12:10:00 PM,4.311,,,,,
2421,12/23/18 12:20:00 PM,4.311,,,,,
2422,12/23/18 12:30:00 PM,4.311,,,,,
2423,12/23/18 12:40:00 PM,4.311,,,,,
2424,12/23/18 12:50:00 PM,4.311,,,,,
2425,12/23/18 01:00:00 PM,4.311,,,,,
2426,12/23/18 01:10:00 PM,4.311,,,,,
2427,12/23/18 01:20:00 PM,4.311,,,,,
2428,12/23/18 01:30:00 PM,4.311,,,,,
2429,12/23/18 01:40:00 PM,4.311,,,,,
2430,12/23/18 01:50:00 PM,4.311,,,,,
2431,12/23/18 02:00:00 PM,4.311,,,,,
2432,12/23/18 02:10:00 PM,4.311,,,,,
2433,12/23/18 02:20:00 PM,4.311,,,,,
2434,12/23/18 02:30:00 PM,4.311,,,,,
2435,12/23/18 02:40:00 PM,4.311,,,,,
2436,12/23/18 02:50:00 PM,4.311,,,,,
2437,12/23/18 03:00:00 PM,4.311,,,,,
2438,12/23/18 03:10:00 PM,4.311,,,,,
2439,12/23/18 03:20:00 PM,4.207,,,,,
2440,12/23/18 03:30:00 PM,4.311,,,,,
2441,12/23/18 03:40:00 PM,4.311,,,,,
2442,12/23/18 03:50:00 PM,4.311,,,,,
2443,12/23/18 04:00:00 PM,4.311,,,,,
2444,12/23/18 04:10:00 PM,4.311,,,,,
2445,12/23/18 04:20:00 PM,4.311,,,,,
2446,12/23/18 04:30:00 PM,4.311,,,,,
2447,12/23/18 04:40:00 PM,4.311,,,,,
2448,12/23/18 04:50:00 PM,4.311,,,,,
2449,12/23/18 05:00:00 PM,4.311,,,,,
2450,12/23/18 05:10:00 PM,4.311,,,,,
2451,12/23/18 05:20:00 PM,4.311,,,,,
2452,12/23/18 05:30:00 PM,4.311,,,,,
2453,12/23/18 05:40:00 PM,4.311,,,,,
2454,12/23/18 05:50:00 PM,4.311,,,,,
2455,12/23/18 06:00:00 PM,4.311,,,,,
2456,12/23/18 06:10:00 PM,4.311,,,,,
2457,12/23/18 06:20:00 PM,4.311,,,,,
2458,12/23/18 06:30:00 PM,4.311,,,,,
2459,12/23/18 06:40:00 PM,4.311,,,,,
2460,12/23/18 06:50:00 PM,4.311,,,,,
2461,12/23/18 07:00:00 PM,4.311,,,,,
2462,12/23/18 07:10:00 PM,4.207,,,,,
2463,12/23/18 07:20:00 PM,4.207,,,,,
2464,12/23/18 07:30:00 PM,4.311,,,,,
2465,12/23/18 07:40:00 PM,4.311,,,,,
2466,12/23/18 07:50:00 PM,4.311,,,,,
2467,12/23/18 08:00:00 PM,4.311,,,,,
2468,12/23/18 08:10:00 PM,4.311,,,,,
2469,12/23/18 08:20:00 PM,4.311,,,,,
2470,12/23/18 08:30:00 PM,4.311,,,,,
2471,12/23/18 08:40:00 PM,4.311,,,,,
2472,12/23/18 08:50:00 PM,4.311,,,,,
2473,12/23/18 09:00:00 PM,4.311,,,,,
2474,12/23/18 09:10:00 PM,4.311,,,,,
2475,12/23/18 09:20:00 PM,4.311,,,,,
2476,12/23/18 09:30:00 PM,4.311,,,,,
2477,12/23/18 09:40:00 PM,4.415,,,,,
2478,12/23/18 09:50:00 PM,4.415,,,,,
2479,12/23/18 10:00:00 PM,4.415,,,,,
2480,12/23/18 10:10:00 PM,4.311,,,,,
2481,12/23/18 10:20:00 PM,4.415,,,,,
2482,12/23/18 10:30:00 PM,4.311,,,,,
2483,12/23/18 10:40:00 PM,4.415,,,,,
2484,12/23/18 10:50:00 PM,4.415,,,,,
2485,12/23/18 11:00:00 PM,4.415,,,,,
2486,12/23/18 11:10:00 PM,4.415,,,,,
2487,12/23/18 11:20:00 PM,4.311,,,,,
2488,12/23/18 11:30:00 PM,4.311,,,,,
2489,12/23/18 11:40:00 PM,4.311,,,,,
2490,12/23/18 11:50:00 PM,4.311,,,,,
2491,12/24/18 12:00:00 AM,4.311,,,,,
2492,12/24/18 12:10:00 AM,4.311,,,,,
2493,12/24/18 12:20:00 AM,4.415,,,,,
2494,12/24/18 12:30:00 AM,4.311,,,,,
2495,12/24/18 12:40:00 AM,4.311,,,,,
2496,12/24/18 12:50:00 AM,4.311,,,,,
2497,12/24/18 01:00:00 AM,4.311,,,,,
2498,12/24/18 01:10:00 AM,4.311,,,,,
2499,12/24/18 01:20:00 AM,4.311,,,,,
2500,12/24/18 01:30:00 AM,4.311,,,,,
2501,12/24/18 01:40:00 AM,4.311,,,,,
2502,12/24/18 01:50:00 AM,4.311,,,,,
2503,12/24/18 02:00:00 AM,4.311,,,,,
2504,12/24/18 02:10:00 AM,4.311,,,,,
2505,12/24/18 02:20:00 AM,4.311,,,,,
2506,12/24/18 02:30:00 AM,4.311,,,,,
2507,12/24/18 02:40:00 AM,4.311,,,,,
2508,12/24/18 02:50:00 AM,4.311,,,,,
2509,12/24/18 03:00:00 AM,4.311,,,,,
2510,12/24/18 03:10:00 AM,4.311,,,,,
2511,12/24/18 03:20:00 AM,4.311,,,,,
2512,12/24/18 03:30:00 AM,4.311,,,,,
2513,12/24/18 03:40:00 AM,4.311,,,,,
2514,12/24/18 03:50:00 AM,4.311,,,,,
2515,12/24/18 04:00:00 AM,4.311,,,,,
2516,12/24/18 04:10:00 AM,4.311,,,,,
2517,12/24/18 04:20:00 AM,4.311,,,,,
2518,12/24/18 04:30:00 AM,4.311,,,,,
2519,12/24/18 04:40:00 AM,4.311,,,,,
2520,12/24/18 04:50:00 AM,4.311,,,,,
2521,12/24/18 05:00:00 AM,4.311,,,,,
2522,12/24/18 05:10:00 AM,4.311,,,,,
2523,12/24/18 05:20:00 AM,4.311,,,,,
2524,12/24/18 05:30:00 AM,4.311,,,,,
2525,12/24/18 05:40:00 AM,4.311,,,,,
2526,12/24/18 05:50:00 AM,4.311,,,,,
2527,12/24/18 06:00:00 AM,4.311,,,,,
2528,12/24/18 06:10:00 AM,4.311,,,,,
2529,12/24/18 06:20:00 AM,4.311,,,,,
2530,12/24/18 06:30:00 AM,4.311,,,,,
2531,12/24/18 06:40:00 AM,4.311,,,,,
2532,12/24/18 06:50:00 AM,4.311,,,,,
2533,12/24/18 07:00:00 AM,4.311,,,,,
2534,12/24/18 07:10:00 AM,4.311,,,,,
2535,12/24/18 07:20:00 AM,4.311,,,,,
2536,12/24/18 07:30:00 AM,4.311,,,,,
2537,12/24/18 07:40:00 AM,4.311,,,,,
2538,12/24/18 07:50:00 AM,4.311,,,,,
2539,12/24/18 08:00:00 AM,4.311,,,,,
2540,12/24/18 08:10:00 AM,4.311,,,,,
2541,12/24/18 08:20:00 AM,4.311,,,,,
2542,12/24/18 08:30:00 AM,4.311,,,,,
2543,12/24/18 08:40:00 AM,4.311,,,,,
2544,12/24/18 08:50:00 AM,4.311,,,,,
2545,12/24/18 09:00:00 AM,4.311,,,,,
2546,12/24/18 09:10:00 AM,4.311,,,,,
2547,12/24/18 09:20:00 AM,4.311,,,,,
2548,12/24/18 09:30:00 AM,4.311,,,,,
2549,12/24/18 09:40:00 AM,4.207,,,,,
2550,12/24/18 09:50:00 AM,4.207,,,,,
2551,12/24/18 10:00:00 AM,4.311,,,,,
2552,12/24/18 10:10:00 AM,4.207,,,,,
2553,12/24/18 10:20:00 AM,4.207,,,,,
2554,12/24/18 10:30:00 AM,4.207,,,,,
2555,12/24/18 10:40:00 AM,4.207,,,,,
2556,12/24/18 10:50:00 AM,4.311,,,,,
2557,12/24/18 11:00:00 AM,4.207,,,,,
2558,12/24/18 11:10:00 AM,4.207,,,,,
2559,12/24/18 11:20:00 AM,4.311,,,,,
2560,12/24/18 11:30:00 AM,4.207,,,,,
2561,12/24/18 11:40:00 AM,4.207,,,,,
2562,12/24/18 11:50:00 AM,4.311,,,,,
2563,12/24/18 12:00:00 PM,4.311,,,,,
2564,12/24/18 12:10:00 PM,4.311,,,,,
2565,12/24/18 12:20:00 PM,4.311,,,,,
2566,12/24/18 12:30:00 PM,4.311,,,,,
2567,12/24/18 12:40:00 PM,4.311,,,,,
2568,12/24/18 12:50:00 PM,4.311,,,,,
2569,12/24/18 01:00:00 PM,4.311,,,,,
2570,12/24/18 01:10:00 PM,4.311,,,,,
2571,12/24/18 01:20:00 PM,4.311,,,,,
2572,12/24/18 01:30:00 PM,4.311,,,,,
2573,12/24/18 01:40:00 PM,4.311,,,,,
2574,12/24/18 01:50:00 PM,4.311,,,,,
2575,12/24/18 02:00:00 PM,4.311,,,,,
2576,12/24/18 02:10:00 PM,4.311,,,,,
2577,12/24/18 02:20:00 PM,4.311,,,,,
2578,12/24/18 02:30:00 PM,4.311,,,,,
2579,12/24/18 02:40:00 PM,4.415,,,,,
2580,12/24/18 02:50:00 PM,4.415,,,,,
2581,12/24/18 03:00:00 PM,4.311,,,,,
2582,12/24/18 03:10:00 PM,4.311,,,,,
2583,12/24/18 03:20:00 PM,4.415,,,,,
2584,12/24/18 03:30:00 PM,4.311,,,,,
2585,12/24/18 03:40:00 PM,4.415,,,,,
2586,12/24/18 03:50:00 PM,4.311,,,,,
2587,12/24/18 04:00:00 PM,4.311,,,,,
2588,12/24/18 04:10:00 PM,4.311,,,,,
2589,12/24/18 04:20:00 PM,4.311,,,,,
2590,12/24/18 04:30:00 PM,4.415,,,,,
2591,12/24/18 04:40:00 PM,4.311,,,,,
2592,12/24/18 04:50:00 PM,4.311,,,,,
2593,12/24/18 05:00:00 PM,4.311,,,,,
2594,12/24/18 05:10:00 PM,4.311,,,,,
2595,12/24/18 05:20:00 PM,4.311,,,,,
2596,12/24/18 05:30:00 PM,4.311,,,,,
2597,12/24/18 05:40:00 PM,4.311,,,,,
2598,12/24/18 05:50:00 PM,4.311,,,,,
2599,12/24/18 06:00:00 PM,4.311,,,,,
2600,12/24/18 06:10:00 PM,4.311,,,,,
2601,12/24/18 06:20:00 PM,4.311,,,,,
2602,12/24/18 06:30:00 PM,4.311,,,,,
2603,12/24/18 06:40:00 PM,4.311,,,,,
2604,12/24/18 06:50:00 PM,4.311,,,,,
2605,12/24/18 07:00:00 PM,4.311,,,,,
2606,12/24/18 07:10:00 PM,4.311,,,,,
2607,12/24/18 07:20:00 PM,4.311,,,,,
2608,12/24/18 07:30:00 PM,4.311,,,,,
2609,12/24/18 07:40:00 PM,4.311,,,,,
2610,12/24/18 07:50:00 PM,4.311,,,,,
2611,12/24/18 08:00:00 PM,4.311,,,,,
2612,12/24/18 08:10:00 PM,4.311,,,,,
2613,12/24/18 08:20:00 PM,4.311,,,,,
2614,12/24/18 08:30:00 PM,4.311,,,,,
2615,12/24/18 08:40:00 PM,4.311,,,,,
2616,12/24/18 08:50:00 PM,4.311,,,,,
2617,12/24/18 09:00:00 PM,4.311,,,,,
2618,12/24/18 09:10:00 PM,4.311,,,,,
2619,12/24/18 09:20:00 PM,4.311,,,,,
2620,12/24/18 09:30:00 PM,4.311,,,,,
2621,12/24/18 09:40:00 PM,4.311,,,,,
2622,12/24/18 09:50:00 PM,4.311,,,,,
2623,12/24/18 10:00:00 PM,4.311,,,,,
2624,12/24/18 10:10:00 PM,4.207,,,,,
2625,12/24/18 10:20:00 PM,4.207,,,,,
2626,12/24/18 10:30:00 PM,4.207,,,,,
2627,12/24/18 10:40:00 PM,4.207,,,,,
2628,12/24/18 10:50:00 PM,4.311,,,,,
2629,12/24/18 11:00:00 PM,4.207,,,,,
2630,12/24/18 11:10:00 PM,4.207,,,,,
2631,12/24/18 11:20:00 PM,4.207,,,,,
2632,12/24/18 11:30:00 PM,4.207,,,,,
2633,12/24/18 11:40:00 PM,4.207,,,,,
2634,12/24/18 11:50:00 PM,4.207,,,,,
2635,12/25/18 12:00:00 AM,4.207,,,,,
2636,12/25/18 12:10:00 AM,4.207,,,,,
2637,12/25/18 12:20:00 AM,4.207,,,,,
2638,12/25/18 12:30:00 AM,4.207,,,,,
2639,12/25/18 12:40:00 AM,4.207,,,,,
2640,12/25/18 12:50:00 AM,4.207,,,,,
2641,12/25/18 01:00:00 AM,4.207,,,,,
2642,12/25/18 01:10:00 AM,4.207,,,,,
2643,12/25/18 01:20:00 AM,4.207,,,,,
2644,12/25/18 01:30:00 AM,4.207,,,,,
2645,12/25/18 01:40:00 AM,4.207,,,,,
2646,12/25/18 01:50:00 AM,4.207,,,,,
2647,12/25/18 02:00:00 AM,4.207,,,,,
2648,12/25/18 02:10:00 AM,4.207,,,,,
2649,12/25/18 02:20:00 AM,4.207,,,,,
2650,12/25/18 02:30:00 AM,4.207,,,,,
2651,12/25/18 02:40:00 AM,4.207,,,,,
2652,12/25/18 02:50:00 AM,4.207,,,,,
2653,12/25/18 03:00:00 AM,4.207,,,,,
2654,12/25/18 03:10:00 AM,4.207,,,,,
2655,12/25/18 03:20:00 AM,4.207,,,,,
2656,12/25/18 03:30:00 AM,4.207,,,,,
2657,12/25/18 03:40:00 AM,4.207,,,,,
2658,12/25/18 03:50:00 AM,4.102,,,,,
2659,12/25/18 04:00:00 AM,4.207,,,,,
2660,12/25/18 04:10:00 AM,4.102,,,,,
2661,12/25/18 04:20:00 AM,4.102,,,,,
2662,12/25/18 04:30:00 AM,4.102,,,,,
2663,12/25/18 04:40:00 AM,4.102,,,,,
2664,12/25/18 04:50:00 AM,4.102,,,,,
2665,12/25/18 05:00:00 AM,4.102,,,,,
2666,12/25/18 05:10:00 AM,4.102,,,,,
2667,12/25/18 05:20:00 AM,4.102,,,,,
2668,12/25/18 05:30:00 AM,4.102,,,,,
2669,12/25/18 05:40:00 AM,4.102,,,,,
2670,12/25/18 05:50:00 AM,4.102,,,,,
2671,12/25/18 06:00:00 AM,4.102,,,,,
2672,12/25/18 06:10:00 AM,4.102,,,,,
2673,12/25/18 06:20:00 AM,4.102,,,,,
2674,12/25/18 06:30:00 AM,4.102,,,,,
2675,12/25/18 06:40:00 AM,4.102,,,,,
2676,12/25/18 06:50:00 AM,4.102,,,,,
2677,12/25/18 07:00:00 AM,4.207,,,,,
2678,12/25/18 07:10:00 AM,4.207,,,,,
2679,12/25/18 07:20:00 AM,4.207,,,,,
2680,12/25/18 07:30:00 AM,4.207,,,,,
2681,12/25/18 07:40:00 AM,4.207,,,,,
2682,12/25/18 07:50:00 AM,4.102,,,,,
2683,12/25/18 08:00:00 AM,4.207,,,,,
2684,12/25/18 08:10:00 AM,4.207,,,,,
2685,12/25/18 08:20:00 AM,4.207,,,,,
2686,12/25/18 08:30:00 AM,4.102,,,,,
2687,12/25/18 08:40:00 AM,4.102,,,,,
2688,12/25/18 08:50:00 AM,4.102,,,,,
2689,12/25/18 09:00:00 AM,4.102,,,,,
2690,12/25/18 09:10:00 AM,4.102,,,,,
2691,12/25/18 09:20:00 AM,4.102,,,,,
2692,12/25/18 09:30:00 AM,4.102,,,,,
2693,12/25/18 09:40:00 AM,4.102,,,,,
2694,12/25/18 09:50:00 AM,4.102,,,,,
2695,12/25/18 10:00:00 AM,4.102,,,,,
2696,12/25/18 10:10:00 AM,4.102,,,,,
2697,12/25/18 10:20:00 AM,4.102,,,,,
2698,12/25/18 10:30:00 AM,4.102,,,,,
2699,12/25/18 10:40:00 AM,4.102,,,,,
2700,12/25/18 10:50:00 AM,4.102,,,,,
2701,12/25/18 11:00:00 AM,4.102,,,,,
2702,12/25/18 11:10:00 AM,4.102,,,,,
2703,12/25/18 11:20:00 AM,4.102,,,,,
2704,12/25/18 11:30:00 AM,4.102,,,,,
2705,12/25/18 11:40:00 AM,4.102,,,,,
2706,12/25/18 11:50:00 AM,4.102,,,,,
2707,12/25/18 12:00:00 PM,4.102,,,,,
2708,12/25/18 12:10:00 PM,4.102,,,,,
2709,12/25/18 12:20:00 PM,4.102,,,,,
2710,12/25/18 12:30:00 PM,4.207,,,,,
2711,12/25/18 12:40:00 PM,4.102,,,,,
2712,12/25/18 12:50:00 PM,4.207,,,,,
2713,12/25/18 01:00:00 PM,4.207,,,,,
2714,12/25/18 01:10:00 PM,4.102,,,,,
2715,12/25/18 01:20:00 PM,4.207,,,,,
2716,12/25/18 01:30:00 PM,4.102,,,,,
2717,12/25/18 01:40:00 PM,4.207,,,,,
2718,12/25/18 01:50:00 PM,4.207,,,,,
2719,12/25/18 02:00:00 PM,4.207,,,,,
2720,12/25/18 02:10:00 PM,4.207,,,,,
2721,12/25/18 02:20:00 PM,4.207,,,,,
2722,12/25/18 02:30:00 PM,4.207,,,,,
2723,12/25/18 02:40:00 PM,4.207,,,,,
2724,12/25/18 02:50:00 PM,4.207,,,,,
2725,12/25/18 03:00:00 PM,4.207,,,,,
2726,12/25/18 03:10:00 PM,4.207,,,,,
2727,12/25/18 03:20:00 PM,4.207,,,,,
2728,12/25/18 03:30:00 PM,4.207,,,,,
2729,12/25/18 03:40:00 PM,4.207,,,,,
2730,12/25/18 03:50:00 PM,4.207,,,,,
2731,12/25/18 04:00:00 PM,4.207,,,,,
2732,12/25/18 04:10:00 PM,4.207,,,,,
2733,12/25/18 04:20:00 PM,4.207,,,,,
2734,12/25/18 04:30:00 PM,4.207,,,,,
2735,12/25/18 04:40:00 PM,4.207,,,,,
2736,12/25/18 04:50:00 PM,4.207,,,,,
2737,12/25/18 05:00:00 PM,4.207,,,,,
2738,12/25/18 05:10:00 PM,4.207,,,,,
2739,12/25/18 05:20:00 PM,4.207,,,,,
2740,12/25/18 05:30:00 PM,4.207,,,,,
2741,12/25/18 05:40:00 PM,4.207,,,,,
2742,12/25/18 05:50:00 PM,4.207,,,,,
2743,12/25/18 06:00:00 PM,4.207,,,,,
2744,12/25/18 06:10:00 PM,4.207,,,,,
2745,12/25/18 06:20:00 PM,4.207,,,,,
2746,12/25/18 06:30:00 PM,4.207,,,,,
2747,12/25/18 06:40:00 PM,4.207,,,,,
2748,12/25/18 06:50:00 PM,4.207,,,,,
2749,12/25/18 07:00:00 PM,4.207,,,,,
2750,12/25/18 07:10:00 PM,4.207,,,,,
2751,12/25/18 07:20:00 PM,4.207,,,,,
2752,12/25/18 07:30:00 PM,4.207,,,,,
2753,12/25/18 07:40:00 PM,4.207,,,,,
2754,12/25/18 07:50:00 PM,4.207,,,,,
2755,12/25/18 08:00:00 PM,4.207,,,,,
2756,12/25/18 08:10:00 PM,4.207,,,,,
2757,12/25/18 08:20:00 PM,4.207,,,,,
2758,12/25/18 08:30:00 PM,4.207,,,,,
2759,12/25/18 08:40:00 PM,4.207,,,,,
2760,12/25/18 08:50:00 PM,4.207,,,,,
2761,12/25/18 09:00:00 PM,4.207,,,,,
2762,12/25/18 09:10:00 PM,4.207,,,,,
2763,12/25/18 09:20:00 PM,4.207,,,,,
2764,12/25/18 09:30:00 PM,4.207,,,,,
2765,12/25/18 09:40:00 PM,4.207,,,,,
2766,12/25/18 09:50:00 PM,4.207,,,,,
2767,12/25/18 10:00:00 PM,4.207,,,,,
2768,12/25/18 10:10:00 PM,4.207,,,,,
2769,12/25/18 10:20:00 PM,4.207,,,,,
2770,12/25/18 10:30:00 PM,4.207,,,,,
2771,12/25/18 10:40:00 PM,4.207,,,,,
2772,12/25/18 10:50:00 PM,4.207,,,,,
2773,12/25/18 11:00:00 PM,4.207,,,,,
2774,12/25/18 11:10:00 PM,4.207,,,,,
2775,12/25/18 11:20:00 PM,4.207,,,,,
2776,12/25/18 11:30:00 PM,4.207,,,,,
2777,12/25/18 11:40:00 PM,4.207,,,,,
2778,12/25/18 11:50:00 PM,4.207,,,,,
2779,12/26/18 12:00:00 AM,4.207,,,,,
2780,12/26/18 12:10:00 AM,4.207,,,,,
2781,12/26/18 12:20:00 AM,4.207,,,,,
2782,12/26/18 12:30:00 AM,4.207,,,,,
2783,12/26/18 12:40:00 AM,4.207,,,,,
2784,12/26/18 12:50:00 AM,4.207,,,,,
2785,12/26/18 01:00:00 AM,4.207,,,,,
2786,12/26/18 01:10:00 AM,4.102,,,,,
2787,12/26/18 01:20:00 AM,4.207,,,,,
2788,12/26/18 01:30:00 AM,4.207,,,,,
2789,12/26/18 01:40:00 AM,4.102,,,,,
2790,12/26/18 01:50:00 AM,4.102,,,,,
2791,12/26/18 02:00:00 AM,4.207,,,,,
2792,12/26/18 02:10:00 AM,4.102,,,,,
2793,12/26/18 02:20:00 AM,4.102,,,,,
2794,12/26/18 02:30:00 AM,3.998,,,,,
2795,12/26/18 02:40:00 AM,3.998,,,,,
2796,12/26/18 02:50:00 AM,3.998,,,,,
